markers,chr,pos,trait,lod
c1.loc195,1,195,lod.out.hk_LPCs,0.14742376597774864
c1.loc196,1,196,lod.out.hk_LPCs,0.1357708883594455
S1_200630668,1,196.799103,lod.out.hk_LPCs,0.1265193537731193
c1.loc197,1,197,lod.out.hk_LPCs,0.12655236546885362
S1_200716030,1,197.1362338,lod.out.hk_LPCs,0.1265747587945043
c1.loc198,1,198,lod.out.hk_LPCs,0.17546652468092816
S1_200725526,1,198.5162133,lod.out.hk_LPCs,0.2008806451646592
c1.loc199,1,199,lod.out.hk_LPCs,0.2117390159356205
S1_201466992,1,199.8962823,lod.out.hk_LPCs,0.21406967520061926
c1.loc200,1,200,lod.out.hk_LPCs,0.214058312669124
c1.loc201,1,201,lod.out.hk_LPCs,0.21394959208066666
S1_201472458,1,201.1760653,lod.out.hk_LPCs,0.2139302852274909
S1_201483951,1,201.8510778,lod.out.hk_LPCs,0.21106733147854584
c1.loc202,1,202,lod.out.hk_LPCs,0.21042621017681995
S1_201638412,1,202.5054769,lod.out.hk_LPCs,0.2082188334260877
S1_201847366,1,202.5055204,lod.out.hk_LPCs,0.20821864201559492
S1_202166903,1,202.5055639,lod.out.hk_LPCs,0.20821844932004296
S1_202169556,1,202.5056074,lod.out.hk_LPCs,0.2082182561683794
c1.loc203,1,203,lod.out.hk_LPCs,0.1517962022356869
S1_202550253,1,203.5841679,lod.out.hk_LPCs,0.08651432848603235
c1.loc204,1,204,lod.out.hk_LPCs,0.09303976525791313
S1_203830375,1,204.6627834,lod.out.hk_LPCs,0.09605862439428847
c1.loc205,1,205,lod.out.hk_LPCs,0.09503876744304307
S1_205091153,1,205.8386964,lod.out.hk_LPCs,0.09248390895783132
S1_205193149,1,205.8387399,lod.out.hk_LPCs,0.09248376863905605
c1.loc206,1,206,lod.out.hk_LPCs,0.10282695966651545
c1.loc207,1,207,lod.out.hk_LPCs,0.17518091816771175
c1.loc208,1,208,lod.out.hk_LPCs,0.2503642934616437
S1_205564319,1,208.377098,lod.out.hk_LPCs,0.2759433562508775
S1_205564338,1,208.3771415,lod.out.hk_LPCs,0.275946520646869
S1_206558217,1,208.377185,lod.out.hk_LPCs,0.27594622233283417
c1.loc209,1,209,lod.out.hk_LPCs,0.25192693895354523
S1_206322530,1,209.5029289,lod.out.hk_LPCs,0.2301576760110038
c1.loc210,1,210,lod.out.hk_LPCs,0.20745948094315736
S1_207055922,1,210.6064212,lod.out.hk_LPCs,0.17943570908596485
c1.loc211,1,211,lod.out.hk_LPCs,0.18227020124203364
S1_207176975,1,211.7169389,lod.out.hk_LPCs,0.18710921118525903
c1.loc212,1,212,lod.out.hk_LPCs,0.14476092869210788
S1_208097436,1,212.7954655,lod.out.hk_LPCs,0.045281007836592835
c1.loc213,1,213,lod.out.hk_LPCs,0.03742907847379229
c1.loc214,1,214,lod.out.hk_LPCs,0.008721770711304089
c1.loc215,1,215,lod.out.hk_LPCs,1.4723065004318414e-4
S1_209116119,1,215.2092121,lod.out.hk_LPCs,0.0011783978317794208
c1.loc216,1,216,lod.out.hk_LPCs,6.752186572498431e-4
S1_209355569,1,216.4197315,lod.out.hk_LPCs,4.629373161719741e-4
S1_210599425,1,216.419775,lod.out.hk_LPCs,4.629172160548478e-4
S1_209180547,1,216.4198185,lod.out.hk_LPCs,4.628971163924689e-4
c1.loc217,1,217,lod.out.hk_LPCs,2.3400018312713655e-4
S1_210483893,1,217.6996015,lod.out.hk_LPCs,6.0928411130589666e-5
S1_211201769,1,217.699645,lod.out.hk_LPCs,6.092841039162522e-5
S1_211520554,1,217.7004791,lod.out.hk_LPCs,6.092841039162522e-5
c1.loc218,1,218,lod.out.hk_LPCs,6.092841039162522e-5
c1.loc219,1,219,lod.out.hk_LPCs,6.092841039162522e-5
S1_212531891,1,219.0414827,lod.out.hk_LPCs,6.092841039162522e-5
S1_213230868,1,219.0415262,lod.out.hk_LPCs,6.092841039162522e-5
S1_216581239,1,219.0415697,lod.out.hk_LPCs,6.092841226745804e-5
c1.loc220,1,220,lod.out.hk_LPCs,0.0012507330716289289
S1_215015060,1,220.3039779,lod.out.hk_LPCs,0.001934498703974441
S1_216581356,1,220.3040214,lod.out.hk_LPCs,0.0019346050640933754
S1_216694626,1,220.3040649,lod.out.hk_LPCs,0.0019346046983628185
S1_216765955,1,220.3041084,lod.out.hk_LPCs,0.0019346043097812071
c1.loc221,1,221,lod.out.hk_LPCs,3.2448514275529305e-7
S1_217832011,1,221.5147169,lod.out.hk_LPCs,0.001256583053589111
c1.loc222,1,222,lod.out.hk_LPCs,0.0012587387419671359
S1_220067760,1,222.7252363,lod.out.hk_LPCs,0.0012619562314739596
c1.loc223,1,223,lod.out.hk_LPCs,0.0026002633426287503
c1.loc224,1,224,lod.out.hk_LPCs,0.010851945719991818
c1.loc225,1,225,lod.out.hk_LPCs,0.021889207908941444
S1_220828075,1,225.1539291,lod.out.hk_LPCs,0.023616115298580098
c1.loc226,1,226,lod.out.hk_LPCs,0.11250284472106387
S1_222133244,1,226.2807484,lod.out.hk_LPCs,0.15111972993759082
S1_223760550,1,226.2807919,lod.out.hk_LPCs,0.15111972739163093
c1.loc227,1,227,lod.out.hk_LPCs,0.15106251956143524
S1_221238787,1,227.4671697,lod.out.hk_LPCs,0.1510252191463337
S1_221369997,1,227.4672132,lod.out.hk_LPCs,0.1510252191459358
S1_221371295,1,227.4672567,lod.out.hk_LPCs,0.1510252191459358
S1_221378222,1,227.4673002,lod.out.hk_LPCs,0.1510252191559971
c1.loc228,1,228,lod.out.hk_LPCs,0.15128324458612497
c1.loc229,1,229,lod.out.hk_LPCs,0.14650705186323876
c1.loc230,1,230,lod.out.hk_LPCs,0.13572508127577976
c1.loc231,1,231,lod.out.hk_LPCs,0.12111898894386286
S1_224420576,1,231.4011834,lod.out.hk_LPCs,0.11472093421252794
S1_224920860,1,231.4012269,lod.out.hk_LPCs,0.11472093363914837
c1.loc232,1,232,lod.out.hk_LPCs,0.125490066302973
S1_227510275,1,232.553159,lod.out.hk_LPCs,0.1295836308193543
c1.loc233,1,233,lod.out.hk_LPCs,0.12955985046028218
S1_228556932,1,233.636271,lod.out.hk_LPCs,0.1295260514237384
c1.loc234,1,234,lod.out.hk_LPCs,0.12954539931752151
S1_231504612,1,234.7194378,lod.out.hk_LPCs,0.12958353999675865
c1.loc235,1,235,lod.out.hk_LPCs,0.12869656617692726
S1_234260766,1,235.800921,lod.out.hk_LPCs,0.12586128190679347
c1.loc236,1,236,lod.out.hk_LPCs,0.12546644988924527
c1.loc237,1,237,lod.out.hk_LPCs,0.11672156702314851
S1_235982864,1,237.9570578,lod.out.hk_LPCs,0.09850364257164301
c1.loc238,1,238,lod.out.hk_LPCs,0.09328721264364503
c1.loc239,1,239,lod.out.hk_LPCs,0.008482039992145474
S1_237183382,1,239.0343662,lod.out.hk_LPCs,0.007127122858037183
c1.loc240,1,240,lod.out.hk_LPCs,0.0060052346361771924
S1_237458280,1,240.1756419,lod.out.hk_LPCs,0.005808966552478978
c1.loc241,1,241,lod.out.hk_LPCs,0.012307899374889075
S1_237659160,1,241.0489883,lod.out.hk_LPCs,0.012715166497912378
S1_237659186,1,241.0501907,lod.out.hk_LPCs,0.012725138707253336
S1_239209168,1,241.8979366,lod.out.hk_LPCs,0.012723075916198923
S1_239297667,1,241.8979801,lod.out.hk_LPCs,0.01272307591864319
c1.loc242,1,242,lod.out.hk_LPCs,0.012685198224403393
S1_240433334,1,242.9456985,lod.out.hk_LPCs,0.01232884807143364
S1_240669079,1,242.945742,lod.out.hk_LPCs,0.012328772980424674
c1.loc243,1,243,lod.out.hk_LPCs,0.011092172823794044
S1_242709569,1,243.9576064,lod.out.hk_LPCs,2.9633952863150625e-5
c1.loc244,1,244,lod.out.hk_LPCs,5.457304382616712e-6
c1.loc245,1,245,lod.out.hk_LPCs,0.004921328061641361
S1_245791528,1,245.8431935,lod.out.hk_LPCs,0.015481392685614992
c1.loc246,1,246,lod.out.hk_LPCs,0.010990027094578636
c1.loc247,1,247,lod.out.hk_LPCs,5.845568019253733e-4
S1_246201134,1,247.6252074,lod.out.hk_LPCs,0.011132579048307889
c1.loc248,1,248,lod.out.hk_LPCs,0.011758734971749618
S1_246415457,1,248.5621718,lod.out.hk_LPCs,0.012691247007694528
c1.loc249,1,249,lod.out.hk_LPCs,0.011996139967209274
S1_246664612,1,249.4991362,lod.out.hk_LPCs,0.01112958087202287
c1.loc250,1,250,lod.out.hk_LPCs,0.0094275275063751
S1_249176515,1,250.4006123,lod.out.hk_LPCs,0.007694324052067714
c1.loc251,1,251,lod.out.hk_LPCs,0.00663814113289618
S1_250301375,1,251.3394536,lod.out.hk_LPCs,0.006043930933913089
c1.loc252,1,252,lod.out.hk_LPCs,0.006296665093032061
S1_250891312,1,252.3651875,lod.out.hk_LPCs,0.006437385990011535
c1.loc253,1,253,lod.out.hk_LPCs,0.0034073368858571484
c1.loc254,1,254,lod.out.hk_LPCs,4.7363831623670194e-4
S1_250895974,1,254.7441667,lod.out.hk_LPCs,3.8134226997499354e-5
c1.loc255,1,255,lod.out.hk_LPCs,3.480138008171707e-5
c1.loc256,1,256,lod.out.hk_LPCs,0.0027795470429623492
S1_250923472,1,256.1363136,lod.out.hk_LPCs,0.003487666985904525
c1.loc257,1,257,lod.out.hk_LPCs,0.009540859445849037
S1_251039162,1,257.4396505,lod.out.hk_LPCs,0.013530986176419901
S1_251165197,1,257.4397477,lod.out.hk_LPCs,0.013531084354724499
c1.loc258,1,258,lod.out.hk_LPCs,0.022664409315723333
S1_252165438,1,258.5171451,lod.out.hk_LPCs,0.03196380688706313
c1.loc259,1,259,lod.out.hk_LPCs,0.08379816976969323
S1_253154536,1,259.5944874,lod.out.hk_LPCs,0.16954032543935682
c1.loc260,1,260,lod.out.hk_LPCs,0.15462518875790465
S1_253154734,1,260.6486147,lod.out.hk_LPCs,0.12370135301040364
c1.loc261,1,261,lod.out.hk_LPCs,0.13022357090301284
c1.loc262,1,262,lod.out.hk_LPCs,0.14909343544508147
S1_253269479,1,262.823447,lod.out.hk_LPCs,0.16493168382334034
c1.loc263,1,263,lod.out.hk_LPCs,0.16830687023337987
S1_253380038,1,263.8762679,lod.out.hk_LPCs,0.18538362469126923
S1_253607742,1,263.8774703,lod.out.hk_LPCs,0.18540769691043124
c1.loc264,1,264,lod.out.hk_LPCs,0.17975694599863346
S1_255545020,1,264.9548676,lod.out.hk_LPCs,0.12296592137442985
c1.loc265,1,265,lod.out.hk_LPCs,0.12370104896172052
c1.loc266,1,266,lod.out.hk_LPCs,0.14030821322592146
S1_255744501,1,266.0564219,lod.out.hk_LPCs,0.1412795015080519
c1.loc267,1,267,lod.out.hk_LPCs,0.10732692840150548
S1_256692924,1,267.1579762,lod.out.hk_LPCs,0.1005693663618672
c1.loc268,1,268,lod.out.hk_LPCs,0.1014817922284692
S1_257737100,1,268.2595854,lod.out.hk_LPCs,0.09905665933689534
S1_258555030,1,268.2607341,lod.out.hk_LPCs,0.09913514752673791
c1.loc269,1,269,lod.out.hk_LPCs,0.14884341340479068
S1_258808606,1,269.3610697,lod.out.hk_LPCs,0.17024478224334416
c1.loc270,1,270,lod.out.hk_LPCs,0.18142787120359571
S1_262176014,1,270.519356,lod.out.hk_LPCs,0.19065089977203797
c1.loc271,1,271,lod.out.hk_LPCs,0.22691778539910956
S1_263223270,1,271.7589299,lod.out.hk_LPCs,0.2753825966592558
S1_264530036,1,271.7589733,lod.out.hk_LPCs,0.2753847116975976
c1.loc272,1,272,lod.out.hk_LPCs,0.2652809343701392
c1.loc273,1,273,lod.out.hk_LPCs,0.21418528178975293
c1.loc274,1,274,lod.out.hk_LPCs,0.15546818620384784
S1_264959998,1,274.3783831,lod.out.hk_LPCs,0.1336633506351177
S1_265451498,1,274.3788488,lod.out.hk_LPCs,0.1336369997599718
c1.loc275,1,275,lod.out.hk_LPCs,0.13353821186569803
S1_265756970,1,275.5631282,lod.out.hk_LPCs,0.1334486221160205
c1.loc276,1,276,lod.out.hk_LPCs,0.1334419453372675
S1_268736574,1,276.6903583,lod.out.hk_LPCs,0.13343142016157117
c1.loc277,1,277,lod.out.hk_LPCs,0.13346073725676888
S1_270671328,1,277.3971593,lod.out.hk_LPCs,0.13349831137844603
c1.loc278,1,278,lod.out.hk_LPCs,0.13361033704433112
S1_270769725,1,278.1278505,lod.out.hk_LPCs,0.13363420883177923
S1_271346953,1,278.127894,lod.out.hk_LPCs,0.13363652474015453
c1.loc279,1,279,lod.out.hk_LPCs,0.18136321637348374
c1.loc280,1,280,lod.out.hk_LPCs,0.2373702935219626
S1_272337189,1,280.6304753,lod.out.hk_LPCs,0.27098711713421153
S1_272344699,1,280.6305188,lod.out.hk_LPCs,0.27098769934684697
S1_272940791,1,280.630616,lod.out.hk_LPCs,0.27099044296329566
c1.loc281,1,281,lod.out.hk_LPCs,0.2810997819046861
c1.loc282,1,282,lod.out.hk_LPCs,0.3037740237475077
c1.loc283,1,283,lod.out.hk_LPCs,0.31765496416534234
c1.loc284,1,284,lod.out.hk_LPCs,0.3213964872968518
S1_273376741,1,284.2847902,lod.out.hk_LPCs,0.32064373148892855
c1.loc285,1,285,lod.out.hk_LPCs,0.3102622444933445
S1_273308621,1,285.3409425,lod.out.hk_LPCs,0.29658090869560283
S1_273309217,1,285.340986,lod.out.hk_LPCs,0.29658090913710566
c1.loc286,1,286,lod.out.hk_LPCs,0.23711352350710513
S1_273100062,1,286.4920751,lod.out.hk_LPCs,0.19473339718678062
c1.loc287,1,287,lod.out.hk_LPCs,0.15419175854009382
S1_273100435,1,287.629171,lod.out.hk_LPCs,0.10993938495664679
S1_274944063,1,287.6292145,lod.out.hk_LPCs,0.10993938467441922
S1_274944676,1,287.629258,lod.out.hk_LPCs,0.10993938420801896
c1.loc288,1,288,lod.out.hk_LPCs,0.07256534536713843
S1_275673953,1,288.8380685,lod.out.hk_LPCs,0.013752093512266583
c1.loc289,1,289,lod.out.hk_LPCs,0.021670150729562465
c1.loc290,1,290,lod.out.hk_LPCs,0.10939973975069961
S1_275772495,1,290.0775532,lod.out.hk_LPCs,0.1186573303359637
c1.loc291,1,291,lod.out.hk_LPCs,0.11865746888804551
S1_276995964,1,291.3170038,lod.out.hk_LPCs,0.11865751672701208
c1.loc292,1,292,lod.out.hk_LPCs,0.049922830935770435
c1.loc293,1,293,lod.out.hk_LPCs,0.001886999397981981
S1_277598415,1,293.800893,lod.out.hk_LPCs,0.008759664928732036
c1.loc294,1,294,lod.out.hk_LPCs,0.002209359076630335
S1_278713043,1,294.9527022,lod.out.hk_LPCs,0.029427264868218117
c1.loc295,1,295,lod.out.hk_LPCs,0.028700973196293944
c1.loc296,1,296,lod.out.hk_LPCs,0.014428044973669785
c1.loc297,1,297,lod.out.hk_LPCs,0.00415480522440248
S1_280826388,1,297.3736259,lod.out.hk_LPCs,0.0018450659106292733
c1.loc298,1,298,lod.out.hk_LPCs,0.0013137138652155045
c1.loc299,1,299,lod.out.hk_LPCs,6.292891260955003e-4
c1.loc300,1,300,lod.out.hk_LPCs,1.8714836681965608e-4
c1.loc301,1,301,lod.out.hk_LPCs,5.993974866669305e-6
c1.loc302,1,302,lod.out.hk_LPCs,6.789347395397272e-5
S1_281071419,1,302.4682416,lod.out.hk_LPCs,1.6901577504313536e-4
c1.loc303,1,303,lod.out.hk_LPCs,8.340116153249255e-6
S1_281334077,1,303.5441881,lod.out.hk_LPCs,3.542241912555255e-4
S1_281645005,1,303.5442316,lod.out.hk_LPCs,3.542242027378961e-4
c1.loc304,1,304,lod.out.hk_LPCs,0.0014455624857419025
c1.loc305,1,305,lod.out.hk_LPCs,0.006699290697838478
c1.loc306,1,306,lod.out.hk_LPCs,0.015862850107339455
S1_281635555,1,306.9791169,lod.out.hk_LPCs,0.027662550925242613
S1_281635605,1,306.9791604,lod.out.hk_LPCs,0.02766130854530502
S1_281644181,1,306.9797668,lod.out.hk_LPCs,0.027650108378736604
c1.loc307,1,307,lod.out.hk_LPCs,0.027277909217445995
c1.loc308,1,308,lod.out.hk_LPCs,0.011412051125716971
c1.loc309,1,309,lod.out.hk_LPCs,0.0021610182445215287
S1_281644489,1,309.1871178,lod.out.hk_LPCs,0.001255582394492194
S1_281662749,1,309.1871613,lod.out.hk_LPCs,0.0012553206362895253
c1.loc310,1,310,lod.out.hk_LPCs,0.0012556262406633323
S1_282898788,1,310.2876407,lod.out.hk_LPCs,0.0012557349066355528
c1.loc311,1,311,lod.out.hk_LPCs,0.001255734933408803
S1_282901564,1,311.3569221,lod.out.hk_LPCs,0.0012557349468806933
S1_283191802,1,311.3569656,lod.out.hk_LPCs,0.0012557349468806933
S1_283479441,1,311.357009,lod.out.hk_LPCs,0.0012557349468806933
S1_285063982,1,311.3570525,lod.out.hk_LPCs,0.00125573494682385
S1_285078072,1,311.357096,lod.out.hk_LPCs,0.00125573494682385
S1_285229689,1,311.3571395,lod.out.hk_LPCs,0.00125573494682385
S1_285816652,1,311.357183,lod.out.hk_LPCs,0.0012557349577377863
c1.loc312,1,312,lod.out.hk_LPCs,0.003293534045326396
S1_286399544,1,312.3679196,lod.out.hk_LPCs,0.004744838323915701
c1.loc313,1,313,lod.out.hk_LPCs,0.009687579619821918
c1.loc314,1,314,lod.out.hk_LPCs,0.021218721589718825
c1.loc315,1,315,lod.out.hk_LPCs,0.03663503028849391
S1_286666743,1,315.5598293,lod.out.hk_LPCs,0.04643488316958155
c1.loc316,1,316,lod.out.hk_LPCs,0.04776545320947889
c1.loc317,1,317,lod.out.hk_LPCs,0.05078750279767519
S1_287065120,1,317.4115212,lod.out.hk_LPCs,0.052040013890916725
S1_287738417,1,317.4115647,lod.out.hk_LPCs,0.05204014604805707
c1.loc318,1,318,lod.out.hk_LPCs,0.05379085609365575
S1_288187222,1,318.3868494,lod.out.hk_LPCs,0.05494181521061137
S1_288397813,1,318.3876834,lod.out.hk_LPCs,0.0549439560327869
c1.loc319,1,319,lod.out.hk_LPCs,0.056499481998571355
S1_288397840,1,319.282627,lod.out.hk_LPCs,0.05721289283440001
c1.loc320,1,320,lod.out.hk_LPCs,0.048789736304229336
S1_288761888,1,320.1521361,lod.out.hk_LPCs,0.04622236613340647
c1.loc321,1,321,lod.out.hk_LPCs,0.011244230446720849
c1.loc322,1,322,lod.out.hk_LPCs,6.204524034387759e-4
S1_289267985,1,322.8536204,lod.out.hk_LPCs,0.01655515175673372
c1.loc323,1,323,lod.out.hk_LPCs,0.016363060961452902
c1.loc324,1,324,lod.out.hk_LPCs,0.015075505143443024
S1_289287411,1,324.6290545,lod.out.hk_LPCs,0.01427845599499733
c1.loc325,1,325,lod.out.hk_LPCs,0.013813834296058758
S1_289287564,1,325.5569979,lod.out.hk_LPCs,0.013127367359402342
S1_289287914,1,325.5578319,lod.out.hk_LPCs,0.013126333834634352
c1.loc326,1,326,lod.out.hk_LPCs,5.941289765587499e-4
S1_289520870,1,326.5288072,lod.out.hk_LPCs,0.007349200531905353
c1.loc327,1,327,lod.out.hk_LPCs,0.006954477440729079
c1.loc328,1,328,lod.out.hk_LPCs,0.006149915315859289
S1_289566159,1,328.3779904,lod.out.hk_LPCs,0.00585500415718343
c1.loc329,1,329,lod.out.hk_LPCs,0.00497810810509236
S1_289689162,1,329.1732958,lod.out.hk_LPCs,0.004743603474821612
c1.loc330,1,330,lod.out.hk_LPCs,0.002154653742422852
S1_290523271,1,330.3864022,lod.out.hk_LPCs,0.0012786939678903764
c1.loc331,1,331,lod.out.hk_LPCs,4.0618509387968516e-5
S1_290820468,1,331.6551787,lod.out.hk_LPCs,0.002745363386623012
c1.loc332,1,332,lod.out.hk_LPCs,0.0031850754678544035
c1.loc333,1,333,lod.out.hk_LPCs,0.004692357344083575
c1.loc334,1,334,lod.out.hk_LPCs,0.006538033723188619
c1.loc335,1,335,lod.out.hk_LPCs,0.008642158765269414
c1.loc336,1,336,lod.out.hk_LPCs,0.010858305726344497
c1.loc337,1,337,lod.out.hk_LPCs,0.013001516964322946
c1.loc338,1,338,lod.out.hk_LPCs,0.014897820900159786
c1.loc339,1,339,lod.out.hk_LPCs,0.016429918554706546
c1.loc340,1,340,lod.out.hk_LPCs,0.01755590969696641
S1_292893386,1,340.9606323,lod.out.hk_LPCs,0.01827589673126795
c1.loc341,1,341,lod.out.hk_LPCs,0.018520764589027294
S1_293329571,1,341.7557064,lod.out.hk_LPCs,0.02165419854583206
c1.loc342,1,342,lod.out.hk_LPCs,0.02183614929617761
S1_294133026,1,342.5576743,lod.out.hk_LPCs,0.02224849773023152
c1.loc343,1,343,lod.out.hk_LPCs,0.018839599173134047
S1_295191145,1,343.3835234,lod.out.hk_LPCs,0.015464170206826111
c1.loc344,1,344,lod.out.hk_LPCs,0.008202337226691725
c1.loc345,1,345,lod.out.hk_LPCs,9.539796895410291e-4
S1_295315911,1,345.9872103,lod.out.hk_LPCs,7.918284799757203e-4
c1.loc346,1,346,lod.out.hk_LPCs,8.742024630237211e-4
c1.loc347,1,347,lod.out.hk_LPCs,0.020097671810503925
S1_295764935,1,347.7778729,lod.out.hk_LPCs,0.051788008716584955
c1.loc348,1,348,lod.out.hk_LPCs,0.049462892429801286
c1.loc349,1,349,lod.out.hk_LPCs,0.038190539321476535
S1_295983000,1,349.6832932,lod.out.hk_LPCs,0.030239040933224715
c1.loc350,1,350,lod.out.hk_LPCs,0.043114810085171484
S1_295997403,1,350.6181149,lod.out.hk_LPCs,0.07075951860201712
c1.loc351,1,351,lod.out.hk_LPCs,0.07113784948870716
c1.loc352,1,352,lod.out.hk_LPCs,0.07212736112154516
S1_296205832,1,352.7235648,lod.out.hk_LPCs,0.07284822518272449
c1.loc353,1,353,lod.out.hk_LPCs,0.06816920955463956
S1_296769016,1,353.7817761,lod.out.hk_LPCs,0.05554657103715499
c1.loc354,1,354,lod.out.hk_LPCs,0.05394799899403324
S1_296849933,1,354.7926014,lod.out.hk_LPCs,0.044470180496887224
c1.loc355,1,355,lod.out.hk_LPCs,0.04146666852909675
c1.loc356,1,356,lod.out.hk_LPCs,0.028437577979730122
c1.loc357,1,357,lod.out.hk_LPCs,0.017836672929604447
S1_297963689,1,357.0305313,lod.out.hk_LPCs,0.017550446604275294
S1_297963856,1,357.0305748,lod.out.hk_LPCs,0.017550446571078737
c1.loc358,1,358,lod.out.hk_LPCs,0.018032962437303013
S1_298312411,1,358.1560648,lod.out.hk_LPCs,0.017894484757334794
c1.loc359,1,359,lod.out.hk_LPCs,3.948426920601378e-4
S1_298312452,1,359.2803016,lod.out.hk_LPCs,0.005153342162259378
S1_298687905,1,359.2814503,lod.out.hk_LPCs,0.005183786904808585
c1.loc360,1,360,lod.out.hk_LPCs,0.003150487515995337
S1_299405479,1,360.4334924,lod.out.hk_LPCs,0.0020596958610781257
c1.loc361,1,361,lod.out.hk_LPCs,0.00198661215233642
S1_299467143,1,361.5395112,lod.out.hk_LPCs,0.0019181227594913253
S1_299977012,1,361.5408007,lod.out.hk_LPCs,0.0019071997491550974
c1.loc362,1,362,lod.out.hk_LPCs,1.2489111327340652e-6
S1_299983654,1,362.5714572,lod.out.hk_LPCs,0.003110838911538849
S1_300037709,1,362.5715007,lod.out.hk_LPCs,0.0031108689499887987
c1.loc363,1,363,lod.out.hk_LPCs,0.003077976629811019
c1.loc364,1,364,lod.out.hk_LPCs,0.002997665415762185
c1.loc365,1,365,lod.out.hk_LPCs,0.0029115398584735885
c1.loc366,1,366,lod.out.hk_LPCs,0.002819290256638851
c1.loc367,1,367,lod.out.hk_LPCs,0.0027206184125816435
c1.loc368,1,368,lod.out.hk_LPCs,0.002615246832021967
c1.loc369,1,369,lod.out.hk_LPCs,0.002502930491857569
c1.loc370,1,370,lod.out.hk_LPCs,0.0023834717491126867
c1.loc371,1,371,lod.out.hk_LPCs,0.0022567390583958513
c1.loc372,1,372,lod.out.hk_LPCs,0.0021226902636044542
c1.loc373,1,373,lod.out.hk_LPCs,0.001981401317664222
c1.loc374,1,374,lod.out.hk_LPCs,0.0018331013454826461
c1.loc375,1,375,lod.out.hk_LPCs,0.0016782149797904822
c1.loc376,1,376,lod.out.hk_LPCs,0.001517412817861441
c1.loc377,1,377,lod.out.hk_LPCs,0.0013516706285940927
c1.loc378,1,378,lod.out.hk_LPCs,0.0011823374979940127
c1.loc379,1,379,lod.out.hk_LPCs,0.001011212346782031
c1.loc380,1,380,lod.out.hk_LPCs,8.406270720229259e-4
c1.loc381,1,381,lod.out.hk_LPCs,6.735328313425271e-4
c1.loc382,1,382,lod.out.hk_LPCs,5.135836007070793e-4
c1.loc383,1,383,lod.out.hk_LPCs,3.652080552569714e-4
c1.loc384,1,384,lod.out.hk_LPCs,2.3365715412637655e-4
c1.loc385,1,385,lod.out.hk_LPCs,1.2501089264560505e-4
c1.loc386,1,386,lod.out.hk_LPCs,4.6124246352974296e-5
c1.loc387,1,387,lod.out.hk_LPCs,4.490529590839287e-6
c1.loc388,1,388,lod.out.hk_LPCs,8.001857054296124e-6
c1.loc389,1,389,lod.out.hk_LPCs,6.459298117533763e-5
c1.loc390,1,390,lod.out.hk_LPCs,1.81768016091155e-4
c1.loc391,1,391,lod.out.hk_LPCs,3.660297959413583e-4
c1.loc392,1,392,lod.out.hk_LPCs,6.222569430178737e-4
c1.loc393,1,393,lod.out.hk_LPCs,9.530992738859823e-4
c1.loc394,1,394,lod.out.hk_LPCs,0.001358480414864971
c1.loc395,1,395,lod.out.hk_LPCs,0.001835299105039212
c1.loc396,1,396,lod.out.hk_LPCs,0.002377401845649274
c1.loc397,1,397,lod.out.hk_LPCs,0.0029758595712792157
c1.loc398,1,398,lod.out.hk_LPCs,0.003619527876196571
c1.loc399,1,399,lod.out.hk_LPCs,0.004295818026150755
c1.loc400,1,400,lod.out.hk_LPCs,0.004991569463186352
c1.loc401,1,401,lod.out.hk_LPCs,0.005693903648989362
c1.loc402,1,402,lod.out.hk_LPCs,0.006390954917492309
c1.loc403,1,403,lod.out.hk_LPCs,0.007072409057116147
c1.loc404,1,404,lod.out.hk_LPCs,0.00772982259792343
c1.loc405,1,405,lod.out.hk_LPCs,0.00835673372000656
c1.loc406,1,406,lod.out.hk_LPCs,0.008948601974395842
c1.loc407,1,407,lod.out.hk_LPCs,0.00950262645926614
c1.loc408,1,408,lod.out.hk_LPCs,0.010017492694373686
c1.loc409,1,409,lod.out.hk_LPCs,0.010493091187413484
c1.loc410,1,410,lod.out.hk_LPCs,0.010930239789900043
c1.loc411,1,411,lod.out.hk_LPCs,0.011330430655448254
c1.loc412,1,412,lod.out.hk_LPCs,0.011695612902201447
c1.loc413,1,413,lod.out.hk_LPCs,0.012028014770521622
S1_290856055,1,413.3428966,lod.out.hk_LPCs,0.012135549944787272
c1.loc414,1,414,lod.out.hk_LPCs,0.10199981658627166
S1_290856399,1,414.1828499,lod.out.hk_LPCs,0.13200670822686789
c1.loc415,1,415,lod.out.hk_LPCs,0.11487508940598445
c1.loc416,1,416,lod.out.hk_LPCs,0.09206606244526938
c1.loc417,1,417,lod.out.hk_LPCs,0.06924748253879898
c1.loc418,1,418,lod.out.hk_LPCs,0.04856357207484052
c1.loc419,1,419,lod.out.hk_LPCs,0.03149810249379925
c1.loc420,1,420,lod.out.hk_LPCs,0.018616718528221554
c1.loc421,1,421,lod.out.hk_LPCs,0.00971657585586172
c1.loc422,1,422,lod.out.hk_LPCs,0.004160814890155962
c1.loc423,1,423,lod.out.hk_LPCs,0.0011814755933414745
c1.loc424,1,424,lod.out.hk_LPCs,6.395445865337024e-5
